,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
34,116.56390376091004,0.17447061255948274,11.621411418914795,0.07613842574556269,1800,2,4,sqrt,90,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",0.778187300765167,0.775663161933274,0.8108224283755345,0.8005185047331913,0.8136196060281544,0.7957622003670642,0.01600730007099782,74
35,67.7768455505371,0.1719280030501153,5.387453699111939,0.11901030884245592,800,10,2,sqrt,20,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",0.7869554887760288,0.7819564393819874,0.8191523879492668,0.8066628697097221,0.8220479427278253,0.8033550257089661,0.01635095068041308,64
36,76.47406697273254,0.09952030269201292,7.88960976600647,0.07778657311011246,1200,5,2,sqrt,20,True,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.779269412642135,0.7724996084386141,0.8100105403355812,0.7993920441642582,0.8149267504409938,0.7952196712043165,0.016704247831576438,77
37,73.92982535362243,12.163550310215154,5.506023645401001,0.04768894549373554,800,2,1,auto,100,True,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.8187271713728116,0.8212926053447801,0.8493422868085687,0.8375126166941683,0.8525140809239757,0.8358777522288608,0.01391116701826321,16
38,57.11807579994202,0.7310772594281116,5.504131174087524,0.049904356373179304,800,5,2,auto,,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",0.8012293205904534,0.795824293397075,0.8289858181650888,0.8202868533566263,0.833365065287783,0.8159382701594053,0.014924926343856759,57
39,71.3791229724884,1.3785720045080434,6.877723121643067,0.3254962578051404,1000,2,2,sqrt,60,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}",0.8036089663469741,0.8075051893320574,0.8325043396050926,0.8219693150521635,0.8346179282034467,0.820041147707947,0.012638815987807578,45
40,9.789659595489502,0.14494724823553637,1.443942403793335,0.0024169591685966373,200,5,4,auto,10,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",0.4277391381103209,0.42748917156872945,0.43820691807263584,0.43795549859307686,0.43633063536043787,0.43354427234104015,0.004885219134090072,100
41,40.4003249168396,0.09890722019095473,4.135587692260742,0.03951564101155141,600,10,2,sqrt,60,True,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}",0.7830463288346117,0.7796900747099863,0.8166183793151306,0.8056511248944193,0.8199821845276696,0.8009976184563634,0.01674716250879172,68
42,52.85750012397766,0.07122803525167579,5.380466032028198,0.04044993886329093,800,2,4,sqrt,90,True,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",0.7771097657702203,0.77474745823761,0.8106630801099901,0.8002962578794914,0.8139454421358941,0.7953524008266413,0.016504043145261105,76
43,26.78844747543335,0.06936841242269431,2.850865602493286,0.06325228483935087,400,10,4,sqrt,90,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",0.767351464236041,0.7709013044156041,0.8068747786918309,0.7952438004306707,0.8099293950742343,0.7900601485696763,0.017816479129752164,85
