wlbWellboreName,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbPurpose,wlbStatus,wlbContent,wlbWellType,wlbSubSea,wlbEntryDate,wlbCompletionDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbBottomHoleTemperature,wlbSiteSurvey,wlbSeismicLocation,wlbMaxInclation,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbKickOffPoint,wlbAgeAtTd,wlbFormationAtTd,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbDrillingFacilityFixedOrMoveable,wlbLicensingActivity,wlbMultilateral,wlbPurposePlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbReentryExplorationActivity,wlbPlotSymbol,wlbFormationWithHc1,wlbAgeWithHc1,wlbFormationWithHc2,wlbAgeWithHc2,wlbFormationWithHc3,wlbAgeWithHc3,wlbDrillingDays,wlbReentry,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbPluggedDate,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbPressReleaseUrl,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbWdssQcDate,wlbReleasedDate,wlbDateReclass,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,fclNpdidFacilityDrilling,wlbNpdidWellboreReclass,prlNpdidProductionLicence,wlbNpdidSiteSurvey,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD
6608_10-18 B,10_18_6608,Equinor Energy AS,128 D,APPRAISAL,P&A,DRY,EXPLORATION, NO,16.09.2018,03.10.2018,,1716-L,6608_10-17 S (Cape Vulture),NO,,,Seismic 3D survey ST11M01. Inline 6201. Xline 5079,,32,,3585,373,1353,EARLY CRETACEOUS    ,,NORWEGIAN SEA,SONGA ENCOURAGE,SEMISUB STEEL,MOVEABLE,TFO2015,NO,APPRAISAL,2018,2018,,,1,,EARLY CRETACEOUS,,,,                    ,18,NO,,03.10.2018,,ED50  ,66,6,9.54,N,8,4,23.11,E,66.10265,8.073086,7331847.61,458098.81,32,6608,10, ,18,B,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2018_660810-18-660810-18-A-og-660810-18-B_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=8508,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=8508,sidetrack           ,6608_10-18 A                            ,03.10.2020,03.10.2020,,8508,28975188,,440029,0,27434543,,29.02.2020,,29.09.2020
11_1_6608,11_1_6608,Den norske stats oljeselskap a.s,128,WILDCAT,P&A,DRY,EXPLORATION, NO,19.07.1986,13.08.1986,,523-L,,NO,0,,NRGS 84 - 456   SP. 3540,0,25,1620,1620,381,,LATE TRIASSIC       ,GREY BEDS (INFORMAL),NORWEGIAN SEA,DYVI STENA,SEMISUB STEEL,MOVEABLE,10-B,NO,WILDCAT,1986,1986,,,1,,,,,                    ,                    ,26,NO,,,,ED50  ,66,1,4.02,N,8,23,38.67,E,66.017783,8.394075,7322210.51,472517.23,32,6608,11, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=936,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=936,initial             ,                                        ,15.12.2006,13.08.1988,,936,,,290980,0,21836,,06.03.2020,10.03.2020,29.09.2020
11_2_6608,11_2_6608,Den norske stats oljeselskap a.s,128,WILDCAT,P&A,OIL,EXPLORATION, NO,28.10.2000,24.11.2000,,988-L,6608_11-2 (Falk),YES,80,,CROSSLINE 3066 & INLINE 2248  ST9301,3.3,36,2215,2215,351,,LATE TRIASSIC       ,GREY BEDS (INFORMAL),NORWEGIAN SEA,WEST NAVION,VESSEL,MOVEABLE,10-B,NO,WILDCAT,2000,2000,,,5,ÅRE FM,EARLY JURASSIC,,,                    ,                    ,28,NO,,,,ED50  ,66,7,29.32,N,8,20,57.39,E,66.124811,8.349275,7334160.64,470609.16,32,6608,11, ,2,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=4189,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=4189,initial             ,                                        ,18.12.2002,24.11.2002,,4189,1340747,,297082,0,21836,,06.03.2020,10.03.2020,29.09.2020
11_3_6608,11_3_6608,Statoil ASA (old),128,WILDCAT,P&A,DRY,EXPLORATION, NO,26.11.2002,15.12.2002,,1044-L,,NO,72,,ST01M01 inline 3314 & crossline 12738,1.4,24,2031,2031,374,,LATE TRIASSIC       ,GREY BEDS (INFORMAL),NORWEGIAN SEA,STENA DON,SEMISUB STEEL,MOVEABLE,10-B,NO,WILDCAT,2002,2002,,,1,,,,,                    ,                    ,20,NO,,,,ED50  ,66,6,34.01,N,8,29,48.87,E,66.109447,8.496908,7332386.68,477263.33,32,6608,11, ,3,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2003_660811-3_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=4630,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=4630,initial             ,                                        ,11.02.2005,15.12.2004,,4630,,,297649,0,21836,,06.03.2020,03.10.2019,29.09.2020
11_4_6608,11_4_6608,Statoil ASA (old),128,WILDCAT,P&A,OIL,EXPLORATION, NO,01.05.2004,23.05.2004,,1079-L,6608_11-4 Linerle,YES,72,,ST01M01-inline 3754 & crossline 12030,0,36,2317,2317,342,,LATE TRIASSIC       ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,WEST NAVIGATOR,VESSEL,MOVEABLE,10-B,NO,WILDCAT,2004,2004,,,5,TILJE FM,EARLY JURASSIC,,,                    ,                    ,23,NO,,,,ED50  ,66,11,56.23,N,8,25,48.05,E,66.198953,8.430014,7342389.44,474330.95,32,6608,11, ,4,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2004_660811-4_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=4939,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=4939,initial             ,                                        ,15.12.2006,23.05.2006,,4939,2820030,,297082,0,21836,,03.10.2019,10.03.2020,29.09.2020
11_5_6608,11_5_6608,Statoil ASA (old),128,WILDCAT,P&A,SHOWS,EXPLORATION, NO,18.06.2006,14.07.2006,,1114-L,,NO,85,,ST04M17-linje 1244 & trase 3788,2.4,22,2269,2270,342.5,,LATE TRIASSIC       ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,OCEAN VANGUARD,SEMISUB STEEL,MOVEABLE,10-B,NO,WILDCAT,2006,2006,,,12,,,,,                    ,                    ,27,NO,,,,ED50  ,66,11,9.57,N,8,28,50.39,E,66.185992,8.480664,7340924.85,476599.92,32,6608,11, ,5,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2006_660811-5_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5316,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=5316,initial             ,                                        ,15.08.2008,14.07.2008,,5316,,,287902,0,21836,,03.10.2019,03.10.2019,29.09.2020
11_6_6608,11_6_6608,StatoilHydro ASA,128,WILDCAT,P&A,DRY,EXPLORATION, NO,17.07.2008,06.08.2008,,1190-L,,NO,57,,3D Survey:ST04M17.inline 1403 & crossline 3074.,0.7,22,1850,1850,357,,LATE TRIASSIC       ,ÅRE FM              ,NORWEGIAN SEA,OCEAN VANGUARD,SEMISUB STEEL,MOVEABLE,10-B,NO,WILDCAT,2008,2008,,,1,,,,,                    ,                    ,21,NO,,,,ED50  ,66,6,50.6,N,8,23,0.1,E,66.114056,8.383361,7332946.19,472136.86,32,6608,11, ,6,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2008_660811-6_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5868,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=5868,initial             ,                                        ,06.08.2010,06.08.2010,,5868,,,287902,0,21836,,03.10.2019,03.10.2019,29.09.2020
6608_11-7 S,11_7_6608,Rocksource ASA,559,WILDCAT,P&A,DRY,EXPLORATION, NO,07.09.2011,24.10.2011,,1373-L,,NO,0,,linje 2204-krysslinje 5787,41.3,31.2,2216,2435,333,,TRIASSIC            ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,BORGLAND DOLPHIN,SEMISUB STEEL,MOVEABLE,TFO2009,NO,WILDCAT,2011,2011,,,1,,,,,                    ,                    ,48,NO,,,,ED50  ,66,14,1.32,N,8,30,47.34,E,66.2337,8.51315,7346231.06,478105,32,6608,11, ,7,S,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2011_660811-7-S,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6701,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=6701,initial             ,                                        ,24.10.2013,24.10.2013,,6701,,,297784,0,17654775,,03.10.2019,03.10.2019,29.09.2020
11_8_6608,11_8_6608,Statoil Petroleum AS,128,APPRAISAL,P&A,DRY,EXPLORATION, NO,03.06.2013,21.06.2013,,1454-L,6608_11-2 (Falk),NO,66,,3D survey ST11M04:inline 2440&xline3382,0.6,25,1970,1970,353,,EARLY JURASSIC      ,ÅRE FM              ,NORWEGIAN SEA,SONGA TRYM,SEMISUB STEEL,MOVEABLE,10-B,NO,APPRAISAL,2013,2013,,,1,,,,,                    ,                    ,19,NO,,,,ED50  ,66,7,39.86,N,8,20,12.37,E,66.127739,8.336769,7334492.9,470047.8,32,6608,11, ,8,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2013_660811--8_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7194,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=7194,initial             ,                                        ,17.08.2015,21.06.2015,,7194,1340747,,296164,0,21836,,16.06.2020,16.06.2020,29.09.2020
11_9_6608,11_9_6608,Capricorn Norge AS,842,WILDCAT,P&A,DRY,EXPLORATION, NO,13.07.2019,05.08.2019,,1773-L,,NO,,CA18301,Inline 5158. Crossline 7167. 3D Seismic survey: CAP17M01,,24,,1700,378,,MIDDLE JURASSIC     ,,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,TFO2015,NO,WILDCAT,2019,2019,,,1,,,,,,                    ,24,NO,,05.08.2019,,ED50  ,66,2,54.07,N,8,22,34.16,E,66.048353,8.376156,7325625.87,471738.39,32,6608,11, ,9,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2019_torr-bronn-nar-norne-feltet-i-norskehavet--660811-9_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=8802,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=8802,initial             ,                                        ,,23.04.2020,,8802,,,294382,0,27432185,8926,25.09.2020,24.04.2020,29.09.2020
5_1_6609,5_1_6609,Den norske stats oljeselskap a.s,80,WILDCAT,P&A,SHOWS,EXPLORATION, NO,03.11.1984,05.01.1985,,439-L,,NO,97,,EL 8204-833   SP. 167,3.9,22,3599,3600,292,,MIDDLE TRIASSIC     ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,WEST VANGUARD,SEMISUB STEEL,MOVEABLE,7,NO,WILDCAT,1984,1985,,,12,,,,,                    ,                    ,64,NO,,,,ED50  ,66,37,42.73,N,9,24,52.17,E,66.628536,9.414492,7390220.93,518349.04,32,6609,5, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=445,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=445,initial             ,                                        ,17.09.2007,05.01.1987,,445,,,287902,0,21436,,06.03.2020,10.03.2020,29.09.2020
6_1_6609,6_1_6609,Norsk Hydro Petroleum AS,286,WILDCAT,P&A,DRY,EXPLORATION, NO,17.09.2007,07.11.2007,,1156-L,,NO,92,,inline NLG-SKO2-crossline NLG SKO2-4047,6.7,23,2709,2710,330,,LATE TRIASSIC       ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,POLAR PIONEER,SEMISUB STEEL,MOVEABLE,17,NO,WILDCAT,2007,2007,,,1,,,,,                    ,                    ,52,NO,,,,ED50  ,66,41,59.67,N,9,56,1.23,E,66.699908,9.933675,7398424.83,541212.6,32,6609,6, ,1,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2007_Torr-bronn-i-Norskehavet1_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=5626,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=5626,initial             ,                                        ,07.11.2009,07.11.2009,,5626,,,289333,0,2073578,,03.10.2019,03.10.2019,29.09.2020
7_1_6609,7_1_6609,Phillips Petroleum Company Norway,81,WILDCAT,P&A,DRY,EXPLORATION, NO,21.06.1983,03.08.1983,,378-L,,NO,0,,NH 81 - 02 - 419  SP 500,0,25,1969,1969,250,,PRE-DEVONIAN        ,BASEMENT            ,NORWEGIAN SEA,NORDRAUG,SEMISUB STEEL,MOVEABLE,7,NO,WILDCAT,1983,1983,,,1,,,,,                    ,                    ,44,NO,,,,ED50  ,66,24,56.49,N,9,1,14.91,E,66.415692,9.020808,7366433.2,500929.07,32,6609,7, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=19,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=19,initial             ,                                        ,16.06.2005,03.08.1985,,19,,,298081,0,21444,,06.03.2020,10.03.2020,29.09.2020
10_1_6609,10_1_6609,Saga Petroleum ASA,82,WILDCAT,P&A,DRY,EXPLORATION, NO,02.08.1983,29.08.1983,,383-L,,NO,64,,8102-415 SP 3593 &  8102-208 SP 6340,2.25,26,2167,2167,262,,LATE TRIASSIC       ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,TREASURE SAGA,SEMISUB STEEL,MOVEABLE,7,NO,WILDCAT,1983,1983,,,1,,,,,                    ,                    ,28,NO,,,,ED50  ,66,14,42.27,N,9,14,59.5,E,66.245075,9.249861,7347436.33,511231.96,32,6609,10, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=24,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=24,initial             ,                                        ,30.06.2005,29.08.1985,,24,,,296326,0,21452,,06.03.2020,10.03.2020,29.09.2020
10_2_6609,10_2_6609,Det norske oljeselskap ASA (old),483 S,WILDCAT,P&A,DRY,EXPLORATION, NO,05.09.2009,03.10.2009,,1240-L,,NO,0,,inline 4127 & crossline 3076(MC3D-NNE2000),1.9,29,2528,2528,265,,LATE TRIASSIC       ,GREY BEDS (INFORMAL),NORWEGIAN SEA,SONGA DELTA,SEMISUB STEEL,MOVEABLE,TFO2007,NO,WILDCAT,2009,2009,,,1,,,,,                    ,                    ,29,NO,,,,ED50  ,66,2,29,N,9,3,6,E,66.041389,9.051667,7324709.97,502341.29,32,6609,10, ,2,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2009_660910-2_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=6188,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=6188,initial             ,                                        ,16.06.2011,16.01.2011,,6188,,,287821,0,4921755,,03.10.2019,10.03.2020,29.09.2020
11_1_6609,11_1_6609,Norsk Hydro Produksjon AS,83,WILDCAT,P&A,DRY,EXPLORATION, NO,19.05.1983,07.07.1983,,374-L,,NO,90,,NH 8102 - 415  SP 4335,5.8,25,3067,3068,238,,LATE TRIASSIC       ,ÅRE FM              ,NORWEGIAN SEA,TREASURE SEEKER,SEMISUB STEEL,MOVEABLE,7,NO,WILDCAT,1983,1983,,,1,,,,,                    ,                    ,50,NO,,,,ED50  ,66,8,13.9,N,9,33,47.89,E,66.137194,9.563303,7335502.71,525429.99,32,6609,11, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=15,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=15,initial             ,                                        ,15.06.2005,07.07.1985,,15,,,287956,0,21460,,06.03.2020,10.03.2020,29.09.2020
6610_2-1 S,2_1_6610,Den norske stats oljeselskap a.s,177,WILDCAT,P&A,SHOWS,EXPLORATION, NO,27.08.1996,28.09.1996,,858-L,,NO,92,,SP 212 & INLINE 803-ST 9293,26.9,25,2558,2673,406,,TRIASSIC            ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,BYFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,13,NO,WILDCAT,1996,1996,,,12,,,,,                    ,                    ,33,NO,,,,ED50  ,66,48,48.73,N,10,30,26.7,E,66.813536,10.507417,7411584.43,566228.21,32,6610,2, ,1,S,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2874,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=2874,initial             ,                                        ,30.06.2005,28.09.1998,,2874,,,341331,0,22228,,06.03.2020,10.03.2020,29.09.2020
3_1_6610,3_1_6610,Den norske stats oljeselskap a.s,177,WILDCAT,SUSPENDED,SHOWS,EXPLORATION, NO,29.10.1992,17.02.1993,,748-L,,NO,144,,ST 9104-437& SP. 335,3.3,23,,3126,309,,LATE CRETACEOUS     ,LANGE FM            ,NORWEGIAN SEA,DEEPSEA BERGEN,SEMISUB STEEL,MOVEABLE,13,NO,WILDCAT,1992,1993,,,12,,,,,                    ,                    ,112,NO,,,,ED50  ,66,55,29.7,N,10,54,6.28,E,66.924917,10.901744,7424470.29,583170.04,32,6610,3, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1864,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1864,initial             ,                                        ,27.06.2005,17.02.1995,,1864,,,287983,0,22228,,06.03.2020,03.10.2019,29.09.2020
6610_3-1 R,3_1_6610,Den norske stats oljeselskap a.s,177,WILDCAT,SUSPENDED,SHOWS,EXPLORATION, NO,16.09.1993,11.12.1993,,748-L2,,NO,153,,ST 9104-437 & SP. 335,11.3,23,4193,4200,309,,LATE TRIASSIC       ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,ROSS ISLE,SEMISUB STEEL,MOVEABLE,13,NO,WILDCAT,1993,1993,,DRILLING,12,,,,,                    ,                    ,87,YES,,,,ED50  ,66,55,29.7,N,10,54,6.28,E,66.924917,10.901744,7424470.29,583170.04,32,6610,3, ,1,R,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2193,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=2193,re-entry            ,3_1_6610,27.06.2005,11.12.1995,,2193,,,296245,0,22228,,06.03.2020,10.03.2020,29.09.2020
6610_3-1 R2,3_1_6610,Den norske stats oljeselskap a.s,177,WILDCAT,P&A,SHOWS,EXPLORATION, NO,01.10.1996,07.10.1996,,748-L3,,NO,0,,ST 9104-437 & SP.335,0,25,,4200,309,,LATE TRIASSIC       ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,BYFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,13,NO,WILDCAT,1996,1996,,PLUGGING,12,,,,,                    ,                    ,7,YES,,07.10.1996,,ED50  ,66,55,29.7,N,10,54,6.28,E,66.924917,10.901744,7424470.29,583170.04,32,6610,3, ,1,R2,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2932,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=2932,re-entry            ,6610_3-1 R                              ,27.06.2005,07.10.1998,,2932,,,341331,0,22228,,19.06.2020,03.10.2019,29.09.2020
7_1_6610,7_1_6610,Den norske stats oljeselskap a.s,84,WILDCAT,P&A,SHOWS,EXPLORATION, NO,18.04.1983,19.06.1983,,371-L,,NO,100,,   NH 81 - 02 - 431  SP 2439,3.45,25,3332,3333,265,,LATE TRIASSIC       ,RED BEDS (INFORMAL) ,NORWEGIAN SEA,NORDRAUG,SEMISUB STEEL,MOVEABLE,7,NO,WILDCAT,1983,1983,,,12,,,,,                    ,                    ,63,NO,,,,ED50  ,66,17,32.82,N,10,16,52.92,E,66.29245,10.281367,7353283.54,557489.79,32,6610,7, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=12,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=12,initial             ,                                        ,25.06.2005,19.06.1985,,12,,,298081,0,21468,,03.10.2019,10.03.2020,29.09.2020
7_2_6610,7_2_6610,Den norske stats oljeselskap a.s,84,WILDCAT,P&A,DRY,EXPLORATION, NO,28.08.1983,14.03.1984,,385-L,,NO,112,,ST 8216 - 115  SP 541,5.2,22,4213,4215,235,,EARLY TRIASSIC      ,GREY BEDS (INFORMAL),NORWEGIAN SEA,WEST VANGUARD,SEMISUB STEEL,MOVEABLE,7,NO,WILDCAT,1983,1984,,,1,,,,,                    ,                    ,200,NO,,,,ED50  ,66,27,49.61,N,10,10,10.92,E,66.463781,10.1697,7372281.53,552123.02,32,6610,7, ,2,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=26,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=26,initial             ,                                        ,15.06.2005,14.03.1986,,26,,,287902,0,21468,,06.03.2020,10.03.2020,29.09.2020
10_1_6610,10_1_6610,Statoil Petroleum AS,386,WILDCAT,P&A,DRY,EXPLORATION, NO,01.01.2013,03.02.2013,,1427-L,,NO,0,,2Dline ST10312.SP1391 -inline 3701 & xline6996,2.4,18,3006,3006,244,,LATE TRIASSIC       ,                    ,NORWEGIAN SEA,WEST ALPHA,SEMISUB STEEL,MOVEABLE,TFO2005,NO,WILDCAT,2013,2013,,,1,,,,,                    ,                    ,34,NO,,,,ED50  ,66,14,9.42,N,10,2,46.89,E,66.23595,10.046358,7346789.97,547052.08,32,6610,10, ,1,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2013_661010-1,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7091,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=7091,initial             ,                                        ,04.10.2013,04.10.2013,,7091,,,297514,0,3811659,,03.10.2019,03.10.2019,29.09.2020
1_1_6611,1_1_6611,DEA Norge AS,896,WILDCAT,P&A,OIL,EXPLORATION, NO,02.11.2019,24.11.2019,,1786-L,6611_1-1 (Toutatis),YES,,DEA18300,DEA18300-01022; DEA18300-03033,,31,,1905,357,,TRIASSIC            ,,NORWEGIAN SEA,WEST HERCULES,SEMISUB STEEL,MOVEABLE,TFO2016,NO,WILDCAT,2019,2019,,,5,,EARLY JURASSIC,,,,                    ,23,NO,,24.11.2019,,ED50  ,66,47,39.64,N,11,1,11.61,E,66.794344,11.019892,7410082.99,588807.46,32,6611,1, ,1,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2019_lite-oljefunn-i-norskehavet---66111-1_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=8887,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=8887,initial             ,                                        ,,24.11.2021,,8887,35351868,,415836,0,28974610,8627,21.05.2020,,29.09.2020
12_1_6704,12_1_6704,Saga Petroleum ASA,215,WILDCAT,P&A,DRY,EXPLORATION, NO,04.06.1999,24.07.1999,,956-L,,NO,142,,INLINE 11725& X-LINE 7975,11,25,4094,4103,1352,,LATE CRETACEOUS     ,NISE FM             ,NORWEGIAN SEA,SCARABEO 5,SEMISUB STEEL,MOVEABLE,15,NO,WILDCAT,1999,1999,,,1,,,,,                    ,                    ,51,NO,,,,ED50  ,67,7,25,N,4,42,44.7,E,67.123611,4.712417,7446374.14,574282.36,31,6704,12, ,1,,,http:__www.npd.no_ftpkatalog_pressemeldinger_1999_n23-99.pdf,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3759,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=3759,initial             ,                                        ,15.11.2001,24.07.2001,,3759,,,294058,0,22532,,06.03.2020,10.03.2020,29.09.2020
7_1_6705,7_1_6705,Repsol Norge AS,705,WILDCAT,P&A,DRY,EXPLORATION, NO,06.04.2017,01.05.2017,,1654-L,,NO,97,,Inline 2460 and crossline 1986 on ST0410,5.5,40,3289,3290,1404,,LATE CRETACEOUS     ,LYSING FM           ,NORWEGIAN SEA,TRANSOCEAN SPITSBERGEN,SEMISUB STEEL,MOVEABLE,22,NO,WILDCAT,2017,2017,,,1,,,,,                    ,                    ,25,NO,,01.05.2017,,ED50  ,67,15,5.14,N,5,10,29.12,E,67.251428,5.174756,7461243.49,593833.45,31,6705,7, ,1,,,https:__www.npd.no_fakta_nyheter_Resultat-av-leteboring_2017_67057-1_,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=8133,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=8133,initial             ,                                        ,01.05.2019,07.08.2018,,8133,,,404201,0,23383712,,15.11.2019,15.11.2019,29.09.2020
